time,ens_eco2_ppm
2026-05-25T22:03:22.7340000,430
2026-05-25T22:03:23.7740000,419
2026-05-25T22:03:24.8150000,425
2026-05-25T22:03:25.8590000,423
2026-05-25T22:03:26.9000000,431
2026-05-25T22:03:27.9410000,428
2026-05-25T22:03:28.9820000,426
2026-05-25T22:03:30.0330000,437
2026-05-25T22:03:31.0740000,433
2026-05-25T22:03:32.1150000,416
2026-05-25T22:03:33.1560000,437
2026-05-25T22:03:34.1960000,432
2026-05-25T22:03:35.2370000,437
2026-05-25T22:03:36.2880000,433
2026-05-25T22:03:37.3290000,434
2026-05-25T22:03:38.3700000,431
2026-05-25T22:03:39.4100000,444
2026-05-25T22:03:40.4550000,428
2026-05-25T22:03:41.4950000,424
2026-05-25T22:03:42.5360000,406
2026-05-25T22:03:43.5770000,430
2026-05-25T22:03:44.6280000,426
2026-05-25T22:03:45.6690000,422
2026-05-25T22:03:46.7100000,427
2026-05-25T22:03:47.7500000,432
2026-05-25T22:03:48.7910000,419
2026-05-25T22:03:49.8320000,423
2026-05-25T22:03:50.8830000,420
2026-05-25T22:03:51.9240000,420
2026-05-25T22:03:52.9650000,433
2026-05-25T22:03:54.0090000,421
2026-05-25T22:03:55.0500000,434
2026-05-25T22:03:56.0900000,413
2026-05-25T22:03:57.1310000,426
2026-05-25T22:03:58.1720000,424
2026-05-25T22:03:59.2230000,436
2026-05-25T22:04:00.2640000,413
2026-05-25T22:04:01.3040000,422
2026-05-25T22:04:02.3450000,428
2026-05-25T22:04:03.3860000,420
2026-05-25T22:04:04.4270000,434
2026-05-25T22:04:05.4780000,427
2026-05-25T22:04:06.5190000,436
2026-05-25T22:04:07.5600000,434
2026-05-25T22:04:08.6000000,430
2026-05-25T22:04:09.6410000,440
2026-05-25T22:04:10.6820000,425
2026-05-25T22:04:11.7330000,420
2026-05-25T22:04:12.7740000,430
2026-05-25T22:04:13.8150000,434
2026-05-25T22:04:14.8560000,427
2026-05-25T22:04:15.8960000,423
2026-05-25T22:04:16.9370000,436
2026-05-25T22:04:17.9880000,427
2026-05-25T22:04:19.0290000,426
2026-05-25T22:04:20.0700000,412
2026-05-25T22:04:21.1140000,429
2026-05-25T22:04:22.1550000,428
2026-05-25T22:04:23.1960000,433
2026-05-25T22:04:24.2370000,439
2026-05-25T22:04:25.2770000,427
2026-05-25T22:04:26.3180000,429
2026-05-25T22:04:27.3690000,425
2026-05-25T22:04:28.4100000,421
2026-05-25T22:04:29.4510000,424
2026-05-25T22:04:30.4920000,447
2026-05-25T22:04:31.5320000,422
2026-05-25T22:04:32.5730000,431
2026-05-25T22:04:33.6250000,420
2026-05-25T22:04:34.6650000,418
2026-05-25T22:04:35.6990000,439
2026-05-25T22:04:36.7500000,427
2026-05-25T22:04:37.7910000,410
2026-05-25T22:04:38.8320000,427
2026-05-25T22:04:39.8730000,428
2026-05-25T22:04:40.9140000,432
2026-05-25T22:04:41.9540000,423
2026-05-25T22:04:43.0060000,426
2026-05-25T22:04:44.0460000,426
2026-05-25T22:04:45.0870000,415
2026-05-25T22:04:46.1280000,425
2026-05-25T22:04:47.1680000,425
2026-05-25T22:04:48.2090000,423
2026-05-25T22:04:49.2600000,426
2026-05-25T22:04:50.3010000,433
2026-05-25T22:04:51.3420000,429
2026-05-25T22:04:52.3820000,429
2026-05-25T22:04:53.4230000,417
2026-05-25T22:04:54.4640000,428
2026-05-25T22:04:55.5150000,437
2026-05-25T22:04:56.5560000,428
2026-05-25T22:04:57.5970000,435
2026-05-25T22:04:58.6370000,404
2026-05-25T22:04:59.6780000,425
