time,ds18b20_temp_c
2026-05-25T21:59:31.4230000,22.75
2026-05-25T21:59:37.3270000,22.75
2026-05-25T21:59:43.2300000,22.75
2026-05-25T21:59:49.1370000,22.6875
2026-05-25T21:59:55.0410000,22.6875
2026-05-25T22:00:00.9450000,22.75
2026-05-25T22:00:06.8500000,22.75
2026-05-25T22:00:12.7560000,22.6875
2026-05-25T22:00:18.6630000,22.75
2026-05-25T22:00:24.5690000,22.6875
2026-05-25T22:00:30.4730000,22.6875
2026-05-25T22:00:36.3760000,22.6875
2026-05-25T22:00:42.2800000,22.6875
2026-05-25T22:00:48.1850000,22.6875
2026-05-25T22:00:54.0880000,22.6875
2026-05-25T22:00:59.9920000,22.75
2026-05-25T22:01:05.8960000,22.6875
2026-05-25T22:01:11.7990000,22.6875
2026-05-25T22:01:17.7040000,22.6875
2026-05-25T22:01:23.6100000,22.6875
2026-05-25T22:01:29.5160000,22.6875
2026-05-25T22:01:35.4210000,22.6875
2026-05-25T22:01:41.3250000,22.6875
2026-05-25T22:01:47.2300000,22.6875
2026-05-25T22:01:53.1360000,22.6875
2026-05-25T22:01:59.0420000,22.6875
2026-05-25T22:02:04.9480000,22.6875
2026-05-25T22:02:10.8520000,22.6875
2026-05-25T22:02:16.7580000,22.75
2026-05-25T22:02:22.6640000,22.6875
2026-05-25T22:02:28.5670000,22.6875
2026-05-25T22:02:34.4710000,22.6875
2026-05-25T22:02:40.3760000,22.6875
2026-05-25T22:02:46.2790000,22.6875
2026-05-25T22:02:52.1830000,22.6875
2026-05-25T22:02:58.0890000,22.6875
2026-05-25T22:03:03.9950000,22.6875
2026-05-25T22:03:09.8990000,22.6875
2026-05-25T22:03:15.8030000,22.6875
2026-05-25T22:03:21.7070000,22.6875
2026-05-25T22:03:27.6130000,22.6875
2026-05-25T22:03:33.5180000,22.6875
2026-05-25T22:03:39.4230000,22.6875
2026-05-25T22:03:45.3270000,22.6875
2026-05-25T22:03:51.2300000,22.6875
2026-05-25T22:03:57.1340000,22.6875
2026-05-25T22:04:03.0380000,22.6875
2026-05-25T22:04:08.9420000,22.6875
2026-05-25T22:04:14.8480000,22.6875
2026-05-25T22:04:20.7540000,22.6875
2026-05-25T22:04:26.6600000,22.75
2026-05-25T22:04:32.5630000,22.6875
2026-05-25T22:04:38.4680000,22.6875
2026-05-25T22:04:44.3720000,22.6875
2026-05-25T22:04:50.2750000,22.6875
2026-05-25T22:04:56.1810000,22.6875
2026-05-25T22:05:02.0880000,22.6875
2026-05-25T22:05:07.9920000,22.6875
2026-05-25T22:05:13.8980000,22.625
2026-05-25T22:05:19.8040000,22.6875
2026-05-25T22:05:25.7100000,22.6875
2026-05-25T22:05:31.6160000,22.6875
2026-05-25T22:05:37.5200000,22.6875
2026-05-25T22:05:43.4240000,22.6875
2026-05-25T22:05:49.3300000,22.6875
2026-05-25T22:05:55.2330000,22.6875
2026-05-25T22:06:01.1380000,22.6875
2026-05-25T22:06:07.0420000,22.6875
2026-05-25T22:06:12.9450000,22.6875
2026-05-25T22:06:18.8490000,22.75
2026-05-25T22:06:24.7530000,22.6875
2026-05-25T22:06:30.6570000,22.6875
2026-05-25T22:06:36.5610000,22.75
2026-05-25T22:06:42.4670000,22.6875
2026-05-25T22:06:48.3730000,22.6875
2026-05-25T22:06:54.2790000,22.6875
2026-05-25T22:07:00.1850000,22.6875
2026-05-25T22:07:06.0890000,22.6875
2026-05-25T22:07:11.9950000,22.6875
2026-05-25T22:07:17.9010000,22.6875
2026-05-25T22:07:23.8070000,22.6875
2026-05-25T22:07:29.7140000,22.6875
2026-05-25T22:07:35.6200000,22.6875
2026-05-25T22:07:41.5250000,22.6875
2026-05-25T22:07:47.4290000,22.6875
2026-05-25T22:07:53.3330000,22.75
2026-05-25T22:07:59.2400000,22.6875
2026-05-25T22:08:05.1450000,22.6875
2026-05-25T22:08:11.0490000,22.6875
2026-05-25T22:08:16.9530000,22.6875
2026-05-25T22:08:22.8570000,22.6875
2026-05-25T22:08:28.7630000,22.75
2026-05-25T22:08:34.6690000,22.6875
2026-05-25T22:08:40.5740000,22.6875
2026-05-25T22:08:46.4780000,22.6875
2026-05-25T22:08:52.3850000,22.6875
2026-05-25T22:08:58.2890000,22.75
2026-05-25T22:09:04.1920000,22.6875
2026-05-25T22:09:10.0960000,22.6875
2026-05-25T22:09:16.0000000,22.6875
2026-05-25T22:09:21.9070000,22.6875
2026-05-25T22:09:27.8130000,22.6875
2026-05-25T22:09:33.7180000,22.6875
2026-05-25T22:09:39.6240000,22.6875
2026-05-25T22:09:45.5280000,22.75
2026-05-25T22:09:51.4320000,22.6875
2026-05-25T22:09:57.3360000,22.6875
2026-05-25T22:10:03.2420000,22.6875
2026-05-25T22:10:09.1480000,22.6875
2026-05-25T22:10:15.0530000,22.75
2026-05-25T22:10:20.9600000,22.6875
2026-05-25T22:10:26.8640000,22.6875
2026-05-25T22:10:32.7680000,22.6875
2026-05-25T22:10:38.6710000,22.6875
2026-05-25T22:10:44.5750000,22.75
2026-05-25T22:10:50.4790000,22.75
2026-05-25T22:10:56.3850000,22.6875
2026-05-25T22:11:02.2910000,22.6875
2026-05-25T22:11:08.1970000,22.6875
2026-05-25T22:11:14.1010000,22.6875
2026-05-25T22:11:20.0070000,22.75
2026-05-25T22:11:25.9130000,22.75
2026-05-25T22:11:31.8180000,22.6875
2026-05-25T22:11:37.7240000,22.6875
2026-05-25T22:11:43.6290000,22.6875
2026-05-25T22:11:49.5340000,22.6875
2026-05-25T22:11:55.4390000,22.75
2026-05-25T22:12:01.3450000,22.75
2026-05-25T22:12:07.2510000,22.75
2026-05-25T22:12:13.1550000,22.75
2026-05-25T22:12:19.0590000,22.6875
2026-05-25T22:12:24.9640000,22.6875
2026-05-25T22:12:30.8680000,22.6875
2026-05-25T22:12:36.7720000,22.6875
2026-05-25T22:12:42.6770000,22.75
2026-05-25T22:12:48.5820000,22.6875
2026-05-25T22:12:54.4850000,22.6875
2026-05-25T22:13:00.3890000,22.6875
2026-05-25T22:13:06.2950000,22.6875
2026-05-25T22:13:12.2010000,22.75
2026-05-25T22:13:18.1080000,22.6875
2026-05-25T22:13:24.0110000,22.6875
2026-05-25T22:13:29.9160000,22.6875
2026-05-25T22:13:35.8200000,22.6875
2026-05-25T22:13:41.7250000,22.6875
2026-05-25T22:13:47.6280000,22.6875
2026-05-25T22:13:53.5320000,22.6875
2026-05-25T22:13:59.4360000,22.6875
2026-05-25T22:14:05.3400000,22.6875
2026-05-25T22:14:11.2440000,22.6875
2026-05-25T22:14:17.1480000,22.6875
2026-05-25T22:14:23.0510000,22.6875
2026-05-25T22:14:28.9550000,22.6875
2026-05-25T22:14:34.8600000,22.6875
2026-05-25T22:14:40.7630000,22.6875
2026-05-25T22:14:46.6690000,22.6875
2026-05-25T22:14:52.5730000,22.6875
2026-05-25T22:14:58.4770000,22.6875
2026-05-25T22:15:04.3810000,22.6875
2026-05-25T22:15:10.2850000,22.6875
2026-05-25T22:15:16.1880000,22.6875
2026-05-25T22:15:22.0920000,22.6875
2026-05-25T22:15:27.9960000,22.6875
2026-05-25T22:15:33.9030000,22.75
2026-05-25T22:15:39.8060000,22.6875
2026-05-25T22:15:45.7120000,22.6875
2026-05-25T22:15:51.6160000,22.6875
2026-05-25T22:15:57.5190000,22.6875
2026-05-25T22:16:03.4240000,22.6875
2026-05-25T22:16:09.3280000,22.6875
2026-05-25T22:16:15.2310000,22.6875
2026-05-25T22:16:21.1370000,22.75
2026-05-25T22:16:27.0410000,22.6875
2026-05-25T22:16:32.9480000,22.6875
2026-05-25T22:16:38.8510000,22.6875
2026-05-25T22:16:44.7550000,22.6875
2026-05-25T22:16:50.6580000,22.6875
2026-05-25T22:16:56.5630000,22.6875
2026-05-25T22:17:02.4690000,22.6875
2026-05-25T22:17:08.3740000,22.6875
2026-05-25T22:17:14.2800000,22.6875
2026-05-25T22:17:20.1860000,22.6875
2026-05-25T22:17:26.0930000,22.6875
2026-05-25T22:17:31.9960000,22.6875
2026-05-25T22:17:37.9000000,22.6875
2026-05-25T22:17:43.8040000,22.6875
2026-05-25T22:17:49.7100000,22.6875
2026-05-25T22:17:55.6160000,22.6875
2026-05-25T22:18:01.5200000,22.6875
2026-05-25T22:18:07.4260000,22.6875
2026-05-25T22:18:13.3320000,22.6875
2026-05-25T22:18:19.2350000,22.6875
2026-05-25T22:18:25.1400000,22.6875
2026-05-25T22:18:31.0430000,22.6875
2026-05-25T22:18:36.9470000,22.6875
2026-05-25T22:18:42.8510000,22.6875
2026-05-25T22:18:48.7560000,22.75
2026-05-25T22:18:54.6650000,22.6875
2026-05-25T22:19:00.5690000,22.6875
2026-05-25T22:19:06.4740000,22.75
2026-05-25T22:19:12.3780000,22.6875
2026-05-25T22:19:18.2820000,22.6875
2026-05-25T22:19:24.1860000,22.6875
2026-05-25T22:19:30.0900000,22.75
2026-05-25T22:19:35.9950000,22.75
2026-05-25T22:19:41.8990000,22.75
2026-05-25T22:19:47.8030000,22.6875
2026-05-25T22:19:53.7070000,22.6875
2026-05-25T22:19:59.6130000,22.6875
2026-05-25T22:20:05.5170000,22.75
2026-05-25T22:20:11.4200000,22.6875
2026-05-25T22:20:17.3280000,22.6875
2026-05-25T22:20:23.2330000,22.6875
2026-05-25T22:20:29.1370000,22.6875
2026-05-25T22:20:35.0410000,22.6875
2026-05-25T22:20:40.9440000,22.625
2026-05-25T22:20:46.8510000,22.6875
2026-05-25T22:20:52.7570000,22.6875
2026-05-25T22:20:58.6620000,22.6875
2026-05-25T22:21:04.5660000,22.6875
2026-05-25T22:21:10.4700000,22.6875
2026-05-25T22:21:16.3750000,22.6875
2026-05-25T22:21:22.2800000,22.6875
2026-05-25T22:21:28.1860000,22.6875
2026-05-25T22:21:34.0900000,22.6875
2026-05-25T22:21:39.9950000,22.6875
2026-05-25T22:21:45.9000000,22.6875
2026-05-25T22:21:51.8030000,22.6875
2026-05-25T22:21:57.7090000,22.75
2026-05-25T22:22:03.6150000,22.75
2026-05-25T22:22:09.5210000,22.75
2026-05-25T22:22:15.4280000,22.75
2026-05-25T22:22:21.3310000,22.6875
2026-05-25T22:22:27.2390000,22.6875
2026-05-25T22:22:33.1430000,22.75
2026-05-25T22:22:39.0460000,22.75
2026-05-25T22:22:44.9510000,22.6875
2026-05-25T22:22:50.8550000,22.75
2026-05-25T22:22:56.7580000,22.75
2026-05-25T22:23:02.6640000,22.75
2026-05-25T22:23:08.5710000,22.75
2026-05-25T22:23:14.4770000,22.6875
2026-05-25T22:23:20.3830000,22.75
2026-05-25T22:23:26.2880000,22.75
2026-05-25T22:23:32.1920000,22.75
2026-05-25T22:23:38.0970000,22.6875
2026-05-25T22:23:44.0000000,22.6875
2026-05-25T22:23:49.9040000,22.6875
2026-05-25T22:23:55.8100000,22.75
2026-05-25T22:24:01.7160000,22.75
2026-05-25T22:24:07.6230000,22.75
2026-05-25T22:24:13.5280000,22.6875
2026-05-25T22:24:19.4320000,22.6875
2026-05-25T22:24:25.3360000,22.6875
2026-05-25T22:24:31.2390000,22.6875
2026-05-25T22:24:37.1440000,22.75
2026-05-25T22:24:43.0480000,22.75
2026-05-25T22:24:48.9510000,22.6875
2026-05-25T22:24:54.8550000,22.6875
2026-05-25T22:25:00.7580000,22.6875
