time,ds18b20_temp_c
2026-05-23T03:51:03.0990000,22.1875
2026-05-23T03:51:09.0050000,22.25
2026-05-23T03:51:14.9090000,22.25
2026-05-23T03:51:20.8130000,22.1875
2026-05-23T03:51:26.7170000,22.25
2026-05-23T03:51:32.6220000,22.25
2026-05-23T03:51:38.5290000,22.25
2026-05-23T03:51:44.4350000,22.25
2026-05-23T03:51:50.3410000,22.1875
2026-05-23T03:51:56.2470000,22.1875
2026-05-23T03:52:02.1500000,22.1875
2026-05-23T03:52:08.0550000,22.25
2026-05-23T03:52:13.9580000,22.1875
2026-05-23T03:52:19.8620000,22.1875
2026-05-23T03:52:25.7680000,22.25
2026-05-23T03:52:31.6750000,22.25
2026-05-23T03:52:37.5810000,22.25
2026-05-23T03:52:43.4850000,22.1875
2026-05-23T03:52:49.3900000,22.1875
2026-05-23T03:52:55.2960000,22.25
2026-05-23T03:53:01.2030000,22.25
2026-05-23T03:53:07.1070000,22.1875
2026-05-23T03:53:13.0100000,22.1875
2026-05-23T03:53:18.9140000,22.1875
2026-05-23T03:53:24.8180000,22.1875
2026-05-23T03:53:30.7250000,22.1875
2026-05-23T03:53:36.6310000,22.1875
2026-05-23T03:53:42.5340000,22.1875
2026-05-23T03:53:48.4380000,22.1875
2026-05-23T03:53:54.3430000,22.1875
2026-05-23T03:54:00.2480000,22.25
2026-05-23T03:54:06.1540000,22.1875
2026-05-23T03:54:12.0590000,22.1875
2026-05-23T03:54:17.9630000,22.1875
2026-05-23T03:54:23.8690000,22.1875
2026-05-23T03:54:29.7750000,22.25
2026-05-23T03:54:35.6810000,22.1875
2026-05-23T03:54:41.5850000,22.1875
2026-05-23T03:54:47.4880000,22.1875
2026-05-23T03:54:53.3920000,22.25
2026-05-23T03:54:59.2960000,22.1875
2026-05-23T03:55:05.2020000,22.1875
2026-05-23T03:55:11.1100000,22.1875
2026-05-23T03:55:17.0140000,22.1875
2026-05-23T03:55:22.9190000,22.1875
2026-05-23T03:55:28.8240000,22.25
2026-05-23T03:55:34.7300000,22.1875
2026-05-23T03:55:40.6340000,22.25
2026-05-23T03:55:46.5400000,22.1875
2026-05-23T03:55:52.4440000,22.1875
2026-05-23T03:55:58.3480000,22.1875
2026-05-23T03:56:04.2520000,22.25
2026-05-23T03:56:10.1580000,22.1875
2026-05-23T03:56:16.0630000,22.25
2026-05-23T03:56:21.9700000,22.25
2026-05-23T03:56:27.8760000,22.1875
2026-05-23T03:56:33.7820000,22.25
2026-05-23T03:56:39.6870000,22.25
2026-05-23T03:56:45.5930000,22.25
