time,bme_temperature_c,bme_humidity_pct,bme_pressure_hpa
2026-05-23T03:02:04.6230000,22.51,92.64,101.889
2026-05-23T03:02:05.6640000,22.51,92.63,101.889
2026-05-23T03:02:06.7050000,22.51,92.64,101.89
2026-05-23T03:02:07.7460000,22.51,92.62,101.89
2026-05-23T03:02:08.7860000,22.51,92.64,101.889
2026-05-23T03:02:09.8270000,22.51,92.64,101.89
2026-05-23T03:02:10.8780000,22.51,92.64,101.89
2026-05-23T03:02:11.9190000,22.51,92.63,101.89
2026-05-23T03:02:12.9600000,22.51,92.65,101.89
2026-05-23T03:02:14.0000000,22.51,92.65,101.89
2026-05-23T03:02:15.0410000,22.51,92.64,101.89
2026-05-23T03:02:16.0820000,22.51,92.64,101.89
2026-05-23T03:02:17.1230000,22.51,92.66,101.891
2026-05-23T03:02:18.1880000,22.51,92.61,101.891
2026-05-23T03:02:19.2080000,22.51,92.64,101.891
2026-05-23T03:02:20.2480000,22.5,92.62,101.891
2026-05-23T03:02:21.2890000,22.5,92.64,101.892
2026-05-23T03:02:22.3300000,22.5,92.63,101.892
2026-05-23T03:02:23.3710000,22.5,92.63,101.892
2026-05-23T03:02:24.4120000,22.5,92.64,101.892
2026-05-23T03:02:25.4530000,22.5,92.57,101.893
2026-05-23T03:02:26.5040000,22.5,92.58,101.892
2026-05-23T03:02:27.5450000,22.5,92.63,101.892
2026-05-23T03:02:28.5850000,22.5,92.64,101.892
2026-05-23T03:02:29.6260000,22.5,92.66,101.892
2026-05-23T03:02:30.6670000,22.5,92.63,101.893
2026-05-23T03:02:31.7600000,22.5,92.65,101.893
2026-05-23T03:02:32.7480000,22.5,92.63,101.893
2026-05-23T03:02:33.7890000,22.5,92.6,101.894
2026-05-23T03:02:34.8290000,22.5,92.62,101.893
2026-05-23T03:02:35.8810000,22.49,92.63,101.893
2026-05-23T03:02:36.9220000,22.49,92.62,101.893
2026-05-23T03:02:37.9620000,22.49,92.61,101.893
2026-05-23T03:02:39.0030000,22.49,92.61,101.894
2026-05-23T03:02:41.0850000,22.49,92.61,101.894
2026-05-23T03:02:42.1260000,22.49,92.62,101.894
2026-05-23T03:02:43.1670000,22.49,92.64,101.894
2026-05-23T03:02:44.2070000,22.49,92.59,101.893
2026-05-23T03:02:45.2480000,22.49,92.6,101.894
2026-05-23T03:02:46.3030000,22.49,92.59,101.894
2026-05-23T03:02:47.3330000,22.48,92.58,101.893
2026-05-23T03:02:48.3740000,22.48,92.59,101.894
2026-05-23T03:02:49.4250000,22.48,92.58,101.894
2026-05-23T03:02:50.4660000,22.48,92.58,101.894
2026-05-23T03:02:51.5070000,22.48,92.58,101.894
2026-05-23T03:02:52.5480000,22.48,92.57,101.894
2026-05-23T03:02:53.5890000,22.48,92.61,101.893
2026-05-23T03:02:54.6290000,22.48,92.56,101.893
2026-05-23T03:02:55.6700000,22.48,92.58,101.893
2026-05-23T03:02:56.7110000,22.48,92.57,101.893
2026-05-23T03:02:57.7520000,22.48,92.55,101.893
2026-05-23T03:02:58.7920000,22.48,92.56,101.893
2026-05-23T03:02:59.8750000,22.48,92.55,101.894
2026-05-23T03:03:00.8840000,22.47,92.54,101.894
2026-05-23T03:03:01.9250000,22.47,92.53,101.892
2026-05-23T03:03:02.9660000,22.47,92.52,101.892
2026-05-23T03:03:04.0060000,22.47,92.52,101.893
2026-05-23T03:03:05.0470000,22.47,92.54,101.893
2026-05-23T03:03:06.0880000,22.47,92.51,101.894
2026-05-23T03:03:07.1290000,22.47,92.57,101.894
2026-05-23T03:03:08.1700000,22.47,92.52,101.894
2026-05-23T03:03:09.2100000,22.47,92.5,101.894
2026-05-23T03:03:10.2620000,22.47,92.5,101.895
2026-05-23T03:03:11.3020000,22.47,92.52,101.895
2026-05-23T03:03:12.3430000,22.47,92.51,101.895
2026-05-23T03:03:13.4470000,22.47,92.53,101.895
2026-05-23T03:03:14.4250000,22.47,92.5,101.895
2026-05-23T03:03:15.4650000,22.47,92.49,101.895
2026-05-23T03:03:16.5060000,22.47,92.47,101.895
2026-05-23T03:03:17.5470000,22.47,92.48,101.895
2026-05-23T03:03:18.5870000,22.46,92.46,101.894
2026-05-23T03:03:19.6280000,22.46,92.47,101.894
2026-05-23T03:03:20.6790000,22.46,92.46,101.894
2026-05-23T03:03:21.7200000,22.46,92.43,101.894
2026-05-23T03:03:22.7610000,22.46,92.44,101.894
2026-05-23T03:03:23.8020000,22.46,92.43,101.894
2026-05-23T03:03:24.8420000,22.46,92.42,101.894
2026-05-23T03:03:25.8830000,22.46,92.43,101.894
2026-05-23T03:03:26.9240000,22.46,92.38,101.894
2026-05-23T03:03:27.9860000,22.46,92.4,101.894
2026-05-23T03:03:29.0060000,22.46,92.38,101.893
2026-05-23T03:03:30.0460000,22.46,92.38,101.893
2026-05-23T03:03:31.0980000,22.45,92.37,101.893
2026-05-23T03:03:32.1390000,22.45,92.37,101.893
2026-05-23T03:03:33.1790000,22.45,92.34,101.894
2026-05-23T03:03:34.2200000,22.45,92.36,101.893
2026-05-23T03:03:35.2610000,22.45,92.42,101.893
2026-05-23T03:03:36.3020000,22.45,92.33,101.894
2026-05-23T03:03:37.3430000,22.45,92.35,101.894
2026-05-23T03:03:38.3830000,22.45,92.33,101.894
2026-05-23T03:03:39.4240000,22.45,92.31,101.894
2026-05-23T03:03:40.4650000,22.45,92.34,101.893
2026-05-23T03:03:41.5580000,22.45,92.33,101.893
2026-05-23T03:03:42.5570000,22.45,92.3,101.893
2026-05-23T03:03:43.5980000,22.45,92.28,101.892
2026-05-23T03:03:44.6380000,22.45,92.28,101.891
2026-05-23T03:03:45.6790000,22.45,92.26,101.891
2026-05-23T03:03:46.7200000,22.44,92.26,101.891
2026-05-23T03:03:47.7610000,22.44,92.24,101.89
2026-05-23T03:03:48.8010000,22.44,92.24,101.89
2026-05-23T03:03:49.8420000,22.44,92.25,101.889
2026-05-23T03:03:50.8830000,22.44,92.22,101.889
2026-05-23T03:03:51.9340000,22.44,92.23,101.889
2026-05-23T03:03:52.9750000,22.44,92.14,101.889
2026-05-23T03:03:54.0160000,22.43,92.16,101.89
2026-05-23T03:03:55.0570000,22.43,92.11,101.89
2026-05-23T03:03:56.1010000,22.43,92.11,101.891
2026-05-23T03:03:57.1420000,22.43,92.12,101.891
2026-05-23T03:03:58.1820000,22.43,92.11,101.891
2026-05-23T03:03:59.2230000,22.43,92.11,101.892
2026-05-23T03:04:00.2640000,22.43,92.12,101.892
2026-05-23T03:04:01.3050000,22.43,92.13,101.892
2026-05-23T03:04:02.3460000,22.43,92.12,101.892
2026-05-23T03:04:03.3860000,22.43,92.1,101.892
2026-05-23T03:04:04.4270000,22.43,92.12,101.892
2026-05-23T03:04:05.4780000,22.43,92.12,101.892
2026-05-23T03:04:06.5190000,22.43,92.12,101.893
2026-05-23T03:04:07.5600000,22.43,92.13,101.893
2026-05-23T03:04:08.6010000,22.44,92.14,101.893
2026-05-23T03:04:09.6730000,22.44,92.17,101.893
2026-05-23T03:04:10.6820000,22.44,92.18,101.892
2026-05-23T03:04:11.7230000,22.44,92.16,101.893
2026-05-23T03:04:12.7630000,22.44,92.18,101.893
2026-05-23T03:04:13.8150000,22.44,92.18,101.893
2026-05-23T03:04:14.8550000,22.44,92.18,101.892
2026-05-23T03:04:15.8960000,22.44,92.18,101.892
2026-05-23T03:04:16.9380000,22.44,92.22,101.891
2026-05-23T03:04:17.9780000,22.44,92.2,101.892
2026-05-23T03:04:19.0190000,22.44,92.18,101.891
2026-05-23T03:04:20.0600000,22.44,92.19,101.892
2026-05-23T03:04:21.1010000,22.44,92.2,101.892
2026-05-23T03:04:22.1420000,22.44,92.16,101.892
2026-05-23T03:04:23.2420000,22.45,92.2,101.893
2026-05-23T03:04:24.2300000,22.45,92.17,101.893
2026-05-23T03:04:25.2710000,22.45,92.19,101.893
2026-05-23T03:04:26.3120000,22.45,92.2,101.892
2026-05-23T03:04:27.3530000,22.45,92.19,101.892
2026-05-23T03:04:28.3930000,22.45,92.2,101.892
2026-05-23T03:04:29.4340000,22.45,92.2,101.891
2026-05-23T03:04:30.4750000,22.45,92.21,101.89
2026-05-23T03:04:31.5260000,22.45,92.2,101.89
2026-05-23T03:04:32.5670000,22.45,92.19,101.89
2026-05-23T03:04:33.6070000,22.45,92.22,101.889
