time,ds18b20_temp_c
2026-05-25T12:23:47.8390000,22.75
2026-05-25T12:23:53.7420000,22.75
2026-05-25T12:23:59.6480000,22.75
2026-05-25T12:24:05.5550000,22.75
2026-05-25T12:24:11.4610000,22.75
2026-05-25T12:24:17.3670000,22.75
2026-05-25T12:24:23.2720000,22.75
2026-05-25T12:24:29.1760000,22.75
2026-05-25T12:24:35.0800000,22.75
2026-05-25T12:24:40.9840000,22.75
2026-05-25T12:24:46.8880000,22.75
2026-05-25T12:24:52.7910000,22.75
2026-05-25T12:24:58.6970000,22.75
2026-05-25T12:25:04.6040000,22.75
2026-05-25T12:25:10.5100000,22.75
2026-05-25T12:25:16.4160000,22.75
2026-05-25T12:25:22.3220000,22.75
2026-05-25T12:25:28.2250000,22.75
2026-05-25T12:25:34.1300000,22.75
2026-05-25T12:25:40.0360000,22.75
2026-05-25T12:25:45.9420000,22.75
2026-05-25T12:25:51.8480000,22.75
2026-05-25T12:25:57.7530000,22.75
2026-05-25T12:26:03.6600000,22.75
2026-05-25T12:26:09.5650000,22.75
2026-05-25T12:26:15.4690000,22.75
2026-05-25T12:26:21.3730000,22.75
2026-05-25T12:26:27.2770000,22.75
2026-05-25T12:26:33.1810000,22.75
2026-05-25T12:26:39.0840000,22.75
2026-05-25T12:26:44.9880000,22.75
2026-05-25T12:26:50.8940000,22.75
2026-05-25T12:26:56.7990000,22.75
2026-05-25T12:27:02.7050000,22.75
2026-05-25T12:27:08.6100000,22.75
2026-05-25T12:27:14.5160000,22.75
2026-05-25T12:27:20.4220000,22.75
2026-05-25T12:27:26.3270000,22.75
2026-05-25T12:27:32.2300000,22.75
2026-05-25T12:27:38.1340000,22.75
2026-05-25T12:27:44.0400000,22.75
2026-05-25T12:27:49.9460000,22.75
2026-05-25T12:27:55.8530000,22.75
2026-05-25T12:28:01.7580000,22.8125
2026-05-25T12:28:07.6640000,22.75
2026-05-25T12:28:13.5680000,22.75
2026-05-25T12:28:19.4710000,22.75
2026-05-25T12:28:25.3780000,22.75
2026-05-25T12:28:31.2820000,22.75
2026-05-25T12:28:37.1880000,22.75
2026-05-25T12:28:43.0940000,22.75
2026-05-25T12:28:49.0000000,22.75
2026-05-25T12:28:54.9040000,22.75
2026-05-25T12:29:00.8100000,22.75
2026-05-25T12:29:06.7160000,22.8125
2026-05-25T12:29:12.6220000,22.75
2026-05-25T12:29:18.5280000,22.75
2026-05-25T12:29:24.4320000,22.75
2026-05-25T12:29:30.3370000,22.75
2026-05-25T12:29:36.2430000,22.75
2026-05-25T12:29:42.1490000,22.75
2026-05-25T12:29:48.0560000,22.8125
2026-05-25T12:29:53.9590000,22.75
2026-05-25T12:29:59.8630000,22.75
2026-05-25T12:30:05.7670000,22.75
2026-05-25T12:30:11.6700000,22.75
2026-05-25T12:30:17.5750000,22.75
2026-05-25T12:30:23.4780000,22.75
2026-05-25T12:30:29.3820000,22.75
2026-05-25T12:30:35.2880000,22.75
2026-05-25T12:30:41.1940000,22.75
2026-05-25T12:30:47.1010000,22.75
2026-05-25T12:30:53.0070000,22.75
2026-05-25T12:30:58.9100000,22.75
2026-05-25T12:31:04.8140000,22.75
2026-05-25T12:31:10.7170000,22.75
2026-05-25T12:31:16.6220000,22.75
2026-05-25T12:31:22.5260000,22.75
2026-05-25T12:31:28.4290000,22.6875
2026-05-25T12:31:34.3330000,22.75
2026-05-25T12:31:40.2380000,22.75
2026-05-25T12:31:46.1460000,22.75
2026-05-25T12:31:52.0510000,22.75
2026-05-25T12:31:57.9590000,22.75
2026-05-25T12:32:03.8650000,22.75
2026-05-25T12:32:09.7690000,22.75
2026-05-25T12:32:15.6730000,22.75
2026-05-25T12:32:21.5770000,22.75
2026-05-25T12:32:27.4810000,22.75
2026-05-25T12:32:33.3840000,22.75
2026-05-25T12:32:39.2890000,22.75
2026-05-25T12:32:45.1930000,22.75
2026-05-25T12:32:51.0990000,22.6875
2026-05-25T12:32:57.0040000,22.75
2026-05-25T12:33:02.9100000,22.75
2026-05-25T12:33:08.8170000,22.75
2026-05-25T12:33:14.7200000,22.75
2026-05-25T12:33:20.6260000,22.75
2026-05-25T12:33:26.5300000,22.75
2026-05-25T12:33:32.4360000,22.75
2026-05-25T12:33:38.3430000,22.75
2026-05-25T12:33:44.2460000,22.6875
2026-05-25T12:33:50.1500000,22.75
2026-05-25T12:33:56.0540000,22.6875
2026-05-25T12:34:01.9570000,22.75
2026-05-25T12:34:07.8640000,22.75
2026-05-25T12:34:13.7700000,22.75
2026-05-25T12:34:19.6740000,22.75
2026-05-25T12:34:25.5800000,22.75
2026-05-25T12:34:31.4830000,22.75
2026-05-25T12:34:37.3880000,22.75
2026-05-25T12:34:43.2910000,22.6875
2026-05-25T12:34:49.1950000,22.75
2026-05-25T12:34:55.0990000,22.75
2026-05-25T12:35:01.0030000,22.75
2026-05-25T12:35:06.9070000,22.75
2026-05-25T12:35:12.8110000,22.75
2026-05-25T12:35:18.7160000,22.75
2026-05-25T12:35:24.6200000,22.6875
2026-05-25T12:35:30.5260000,22.75
2026-05-25T12:35:36.4300000,22.75
2026-05-25T12:35:42.3360000,22.75
